"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"22.08.2018","Portuguesa",0,,"Lara",0,,"Primera Division"
"22.08.2018","Carabobo",0,,"Dep. Tachira",1,,"Primera Division"
"22.08.2018","Caracas",0,,"Mineros",0,,"Primera Division"
"22.08.2018","Trujillanos",2,,"Metropolitanos",1,,"Primera Division"
"22.08.2018","Atl. Venezuela",0,,"Zamora",2,,"Primera Division"
"22.08.2018","Estudiantes Caracas",1,,"Zulia",1,,"Primera Division"
"19.08.2018","Puerto Cabello",2,,"Caracas",0,,"Primera Division"
"19.08.2018","Zamora",2,,"Estudiantes Caracas",1,,"Primera Division"
"19.08.2018","Dep. Tachira",0,,"Monagas",1,,"Primera Division"
"19.08.2018","Mineros",2,,"Estudiantes Merida",1,,"Primera Division"
"19.08.2018","Zulia",2,,"Carabobo",1,,"Primera Division"
"19.08.2018","Metropolitanos",1,,"Portuguesa",0,,"Primera Division"
"19.08.2018","La Guaira",1,,"Lara",1,,"Primera Division"
"18.08.2018","Dep. Anzoategui",3,,"Trujillanos",1,,"Primera Division"
"18.08.2018","Aragua",2,,"Atl. Venezuela",0,,"Primera Division"
"12.08.2018","Lara",1,,"Dep. Tachira",1,,"Primera Division"
"12.08.2018","Caracas",2,,"Aragua",0,,"Primera Division"
"12.08.2018","Estudiantes Merida",2,,"Puerto Cabello",0,,"Primera Division"
"12.08.2018","Trujillanos",1,,"Mineros",0,,"Primera Division"
"12.08.2018","Metropolitanos",1,,"La Guaira",1,,"Primera Division"
"11.08.2018","Monagas",1,,"Zulia",0,,"Primera Division"
"11.08.2018","Carabobo",0,,"Zamora",2,,"Primera Division"
"11.08.2018","Portuguesa",1,,"Dep. Anzoategui",1,,"Primera Division"
"11.08.2018","Estudiantes Caracas",1,,"Atl. Venezuela",1,,"Primera Division"
"05.08.2018","Zamora",1,,"Monagas",0,,"Primera Division"
"05.08.2018","Puerto Cabello",1,,"Trujillanos",1,,"Primera Division"
"05.08.2018","Zulia",0,,"Lara",2,,"Primera Division"
"05.08.2018","Mineros",2,,"Portuguesa",2,,"Primera Division"
"05.08.2018","Atl. Venezuela",1,,"Carabobo",1,,"Primera Division"
"05.08.2018","Caracas",1,,"Estudiantes Caracas",2,,"Primera Division"
"04.08.2018","Dep. Tachira",3,,"La Guaira",1,,"Primera Division"
"04.08.2018","Dep. Anzoategui",0,,"Metropolitanos",4,,"Primera Division"
"04.08.2018","Aragua",1,,"Estudiantes Merida",3,,"Primera Division"
"29.07.2018","Lara",2,,"Zamora",0,,"Primera Division"
"29.07.2018","Estudiantes Merida",1,,"Caracas",1,,"Primera Division"
"29.07.2018","Trujillanos",2,,"Aragua",0,,"Primera Division"
"29.07.2018","La Guaira",1,,"Zulia",1,,"Primera Division"
"29.07.2018","Metropolitanos",1,,"Mineros",1,,"Primera Division"
"28.07.2018","Monagas",5,,"Atl. Venezuela",0,,"Primera Division"
"28.07.2018","Portuguesa",1,,"Puerto Cabello",3,,"Primera Division"
"28.07.2018","Carabobo",1,,"Estudiantes Caracas",0,,"Primera Division"
"28.07.2018","Dep. Anzoategui",0,,"Dep. Tachira",1,,"Primera Division"
"22.07.2018","Zamora",3,,"La Guaira",1,,"Primera Division"
"22.07.2018","Zulia",1,,"Dep. Tachira",0,,"Primera Division"
"22.07.2018","Mineros",2,,"Dep. Anzoategui",0,,"Primera Division"
"22.07.2018","Puerto Cabello",1,,"Metropolitanos",1,,"Primera Division"
"22.07.2018","Estudiantes Merida",1,,"Carabobo",1,,"Primera Division"
"22.07.2018","Atl. Venezuela",0,,"Lara",0,,"Primera Division"
"22.07.2018","Estudiantes Caracas",0,,"Monagas",1,,"Primera Division"
"21.07.2018","Aragua",1,,"Portuguesa",0,,"Primera Division"
"13.06.2018","Zamora",1,,"Mineros",0,,"Primera Division"
"10.06.2018","Mineros",1,,"Zamora",1,,"Primera Division"
"07.06.2018","Zamora",3,,"Caracas",2,,"Primera Division"
"06.06.2018","Carabobo",2,,"Mineros",3,,"Primera Division"
"03.06.2018","Caracas",0,,"Zamora",1,,"Primera Division"
"02.06.2018","Mineros",1,,"Carabobo",1,,"Primera Division"
"31.05.2018","Caracas",2,,"Lara",0,,"Primera Division"
"31.05.2018","Zamora",3,,"Estudiantes Merida",1,,"Primera Division"
"30.05.2018","Mineros",2,,"La Guaira",0,,"Primera Division"
"30.05.2018","Carabobo",2,,"Aragua",0,,"Primera Division"
"27.05.2018","Lara",1,,"Caracas",3,,"Primera Division"
"27.05.2018","Estudiantes Merida",1,,"Zamora",3,,"Primera Division"
"26.05.2018","La Guaira",0,,"Mineros",0,,"Primera Division"
"26.05.2018","Aragua",0,,"Carabobo",0,,"Primera Division"
"19.05.2018","Metropolitanos",0,,"Lara",2,,"Primera Division"
"18.05.2018","Aragua",3,,"Zamora",2,,"Primera Division"
"18.05.2018","Caracas",0,,"Atl. Venezuela",2,,"Primera Division"
"18.05.2018","Dep. Anzoategui",1,,"La Guaira",2,,"Primera Division"
"18.05.2018","Estudiantes Merida",4,,"Estudiantes Caracas",2,,"Primera Division"
"18.05.2018","Mineros",1,,"Dep. Tachira",0,,"Primera Division"
"18.05.2018","Portuguesa",1,,"Monagas",0,,"Primera Division"
"18.05.2018","Puerto Cabello",0,,"Zulia",0,,"Primera Division"
"18.05.2018","Trujillanos",0,,"Carabobo",3,,"Primera Division"
"13.05.2018","Zamora",1,,"Caracas",0,,"Primera Division"
"13.05.2018","Atl. Venezuela",4,,"Estudiantes Merida",0,,"Primera Division"
"13.05.2018","Carabobo",4,,"Portuguesa",0,,"Primera Division"
"13.05.2018","Dep. Tachira",2,,"Puerto Cabello",0,,"Primera Division"
"13.05.2018","Estudiantes Caracas",0,,"Trujillanos",1,,"Primera Division"
"13.05.2018","Zulia",2,,"Aragua",4,,"Primera Division"
"12.05.2018","Monagas",1,,"Metropolitanos",0,,"Primera Division"
"12.05.2018","Lara",1,,"Dep. Anzoategui",0,,"Primera Division"
"12.05.2018","La Guaira",2,,"Mineros",2,,"Primera Division"
"09.05.2018","Puerto Cabello",1,,"Monagas",0,,"Primera Division"
"06.05.2018","Mineros",1,,"Lara",1,,"Primera Division"
"06.05.2018","Portuguesa",1,,"Estudiantes Caracas",1,,"Primera Division"
"06.05.2018","Trujillanos",2,,"Atl. Venezuela",2,,"Primera Division"
"06.05.2018","Caracas",3,,"Zulia",1,,"Primera Division"
"06.05.2018","Metropolitanos",0,,"Carabobo",0,,"Primera Division"
"05.05.2018","Estudiantes Merida",3,,"Zamora",0,,"Primera Division"
"05.05.2018","Aragua",1,,"Dep. Tachira",1,,"Primera Division"
"05.05.2018","Dep. Anzoategui",1,,"Monagas",1,,"Primera Division"
"04.05.2018","Puerto Cabello",1,,"La Guaira",2,,"Primera Division"
"30.04.2018","Dep. Tachira",0,,"Caracas",3,,"Primera Division"
"30.04.2018","Monagas",1,,"Mineros",1,,"Primera Division"
"29.04.2018","Zamora",3,,"Trujillanos",0,,"Primera Division"
"29.04.2018","Zulia",1,,"Estudiantes Merida",2,,"Primera Division"
"29.04.2018","La Guaira",0,,"Aragua",0,,"Primera Division"
"29.04.2018","Atl. Venezuela",1,,"Portuguesa",2,,"Primera Division"
"29.04.2018","Estudiantes Caracas",1,,"Metropolitanos",0,,"Primera Division"
"28.04.2018","Lara",1,,"Puerto Cabello",0,,"Primera Division"
"27.04.2018","Carabobo",2,,"Dep. Anzoategui",2,,"Primera Division"
"23.04.2018","Mineros",3,,"Carabobo",3,,"Primera Division"
"22.04.2018","Portuguesa",0,,"Zamora",3,,"Primera Division"
"22.04.2018","Estudiantes Merida",2,,"Dep. Tachira",1,,"Primera Division"
"22.04.2018","Metropolitanos",1,,"Atl. Venezuela",0,,"Primera Division"
"21.04.2018","Aragua",1,,"Lara",0,,"Primera Division"
"21.04.2018","Caracas",2,,"La Guaira",1,,"Primera Division"
"21.04.2018","Dep. Anzoategui",1,,"Estudiantes Caracas",1,,"Primera Division"
"20.04.2018","Trujillanos",2,,"Zulia",0,,"Primera Division"
"15.04.2018","Carabobo",3,,"Puerto Cabello",2,,"Primera Division"
"15.04.2018","Zamora",2,,"Metropolitanos",2,,"Primera Division"
"15.04.2018","Atl. Venezuela",2,,"Dep. Anzoategui",1,,"Primera Division"
"15.04.2018","Estudiantes Caracas",1,,"Mineros",2,,"Primera Division"
"14.04.2018","Zulia",2,,"Portuguesa",2,,"Primera Division"
"14.04.2018","La Guaira",1,,"Estudiantes Merida",2,,"Primera Division"
"13.04.2018","Dep. Tachira",2,,"Trujillanos",0,,"Primera Division"
"12.04.2018","Lara",0,,"Caracas",1,,"Primera Division"
"09.04.2018","Portuguesa",0,,"Dep. Tachira",0,,"Primera Division"
"09.04.2018","Caracas",1,,"Monagas",2,,"Primera Division"
"08.04.2018","Mineros",2,,"Atl. Venezuela",0,,"Primera Division"
"08.04.2018","Trujillanos",1,,"La Guaira",2,,"Primera Division"
"08.04.2018","Aragua",0,,"Carabobo",1,,"Primera Division"
"08.04.2018","Metropolitanos",1,,"Zulia",1,,"Primera Division"
"07.04.2018","Estudiantes Merida",2,,"Lara",1,,"Primera Division"
"07.04.2018","Dep. Anzoategui",0,,"Zamora",1,,"Primera Division"
"06.04.2018","Puerto Cabello",1,,"Estudiantes Caracas",0,,"Primera Division"
"05.04.2018","Carabobo",0,,"Caracas",0,,"Primera Division"
"04.04.2018","Dep. Tachira",3,,"Metropolitanos",1,,"Primera Division"
"04.04.2018","Zamora",1,,"Mineros",0,,"Primera Division"
"03.04.2018","Lara",2,,"Trujillanos",0,,"Primera Division"
"03.04.2018","La Guaira",1,,"Portuguesa",1,,"Primera Division"
"02.04.2018","Zulia",1,,"Dep. Anzoategui",1,,"Primera Division"
"02.04.2018","Atl. Venezuela",1,,"Puerto Cabello",0,,"Primera Division"
"02.04.2018","Estudiantes Caracas",1,,"Aragua",1,,"Primera Division"
"30.03.2018","La Guaira",0,,"Monagas",0,,"Primera Division"
"27.03.2018","Caracas",2,,"Puerto Cabello",0,,"Primera Division"
"27.03.2018","La Guaira",1,,"Dep. Tachira",2,,"Primera Division"
"26.03.2018","Lara",3,,"Portuguesa",1,,"Primera Division"
"25.03.2018","Carabobo",2,,"Estudiantes Merida",1,,"Primera Division"
"25.03.2018","Monagas",2,,"Aragua",2,,"Primera Division"
"24.03.2018","Mineros",1,,"Trujillanos",0,,"Primera Division"
"23.03.2018","Zamora",0,,"Puerto Cabello",0,,"Primera Division"
"22.03.2018","Dep. Tachira",2,,"Dep. Anzoategui",2,,"Primera Division"
"21.03.2018","Monagas",0,,"Estudiantes Merida",0,,"Primera Division"
"21.03.2018","Estudiantes Caracas",0,,"Carabobo",1,,"Primera Division"
"19.03.2018","Zamora",1,,"Dep. Tachira",0,,"Primera Division"
"18.03.2018","Estudiantes Merida",1,,"Trujillanos",1,,"Primera Division"
"18.03.2018","Mineros",1,,"Zulia",1,,"Primera Division"
"18.03.2018","Atl. Venezuela",0,,"La Guaira",1,,"Primera Division"
"18.03.2018","Caracas",1,,"Portuguesa",0,,"Primera Division"
"18.03.2018","Estudiantes Caracas",2,,"Lara",2,,"Primera Division"
"17.03.2018","Puerto Cabello",0,,"Dep. Anzoategui",0,,"Primera Division"
"17.03.2018","Aragua",2,,"Metropolitanos",0,,"Primera Division"
"16.03.2018","Carabobo",2,,"Monagas",2,,"Primera Division"
"14.03.2018","Caracas",4,,"Dep. Anzoategui",0,,"Primera Division"
"12.03.2018","Mineros",0,,"Puerto Cabello",1,,"Primera Division"
"11.03.2018","Zulia",2,,"Zamora",0,,"Primera Division"
"11.03.2018","Dep. Tachira",1,,"Atl. Venezuela",1,,"Primera Division"
"11.03.2018","Trujillanos",1,,"Monagas",0,,"Primera Division"
"11.03.2018","La Guaira",2,,"Estudiantes Caracas",0,,"Primera Division"
"11.03.2018","Metropolitanos",1,,"Caracas",2,,"Primera Division"
"10.03.2018","Portuguesa",1,,"Estudiantes Merida",0,,"Primera Division"
"10.03.2018","Dep. Anzoategui",2,,"Aragua",1,,"Primera Division"
"09.03.2018","Lara",0,,"Carabobo",0,,"Primera Division"
"06.03.2018","Monagas",1,,"Lara",2,,"Primera Division"
"04.03.2018","Estudiantes Merida",3,,"Metropolitanos",1,,"Primera Division"
"04.03.2018","Aragua",0,,"Mineros",1,,"Primera Division"
"04.03.2018","Atl. Venezuela",1,,"Zulia",1,,"Primera Division"
"04.03.2018","Trujillanos",3,,"Portuguesa",1,,"Primera Division"
"03.03.2018","Carabobo",2,,"La Guaira",1,,"Primera Division"
"03.03.2018","Estudiantes Caracas",1,,"Dep. Tachira",0,,"Primera Division"
"01.03.2018","Puerto Cabello",0,,"Aragua",1,,"Primera Division"
"28.02.2018","Metropolitanos",0,,"Trujillanos",0,,"Primera Division"
"28.02.2018","Mineros",2,,"Caracas",0,,"Primera Division"
"28.02.2018","Zulia",4,,"Estudiantes Caracas",0,,"Primera Division"
"28.02.2018","Dep. Anzoategui",1,,"Estudiantes Merida",1,,"Primera Division"
"27.02.2018","Dep. Tachira",3,,"Carabobo",2,,"Primera Division"
"27.02.2018","Zamora",1,,"Atl. Venezuela",1,,"Primera Division"
"25.02.2018","Lara",0,,"La Guaira",1,,"Primera Division"
"25.02.2018","Estudiantes Merida",1,,"Mineros",1,,"Primera Division"
"25.02.2018","Trujillanos",3,,"Dep. Anzoategui",1,,"Primera Division"
"24.02.2018","Portuguesa",1,,"Metropolitanos",3,,"Primera Division"
"24.02.2018","Estudiantes Caracas",0,,"Zamora",2,,"Primera Division"
"24.02.2018","Atl. Venezuela",0,,"Aragua",4,,"Primera Division"
"23.02.2018","Monagas",2,,"Dep. Tachira",2,,"Primera Division"
"22.02.2018","Carabobo",3,,"Zulia",2,,"Primera Division"
"18.02.2018","Zamora",0,,"Carabobo",2,,"Primera Division"
"18.02.2018","Atl. Venezuela",3,,"Estudiantes Caracas",1,,"Primera Division"
"18.02.2018","La Guaira",1,,"Metropolitanos",0,,"Primera Division"
"17.02.2018","Puerto Cabello",2,,"Estudiantes Merida",1,,"Primera Division"
"17.02.2018","Zulia",2,,"Monagas",1,,"Primera Division"
"17.02.2018","Dep. Anzoategui",0,,"Portuguesa",0,,"Primera Division"
"16.02.2018","Dep. Tachira",0,,"Lara",0,,"Primera Division"
"16.02.2018","Aragua",1,,"Caracas",2,,"Primera Division"
"12.02.2018","Trujillanos",0,,"Puerto Cabello",0,,"Primera Division"
"11.02.2018","Carabobo",1,,"Atl. Venezuela",0,,"Primera Division"
"11.02.2018","Estudiantes Merida",1,,"Aragua",1,,"Primera Division"
"11.02.2018","Lara",3,,"Zulia",3,,"Primera Division"
"11.02.2018","Metropolitanos",2,,"Dep. Anzoategui",2,,"Primera Division"
"10.02.2018","Estudiantes Caracas",1,,"Caracas",0,,"Primera Division"
"09.02.2018","Monagas",1,,"Zamora",2,,"Primera Division"
"09.02.2018","Portuguesa",1,,"Mineros",0,,"Primera Division"
"04.02.2018","Zulia",0,,"La Guaira",1,,"Primera Division"
"04.02.2018","Aragua",0,,"Trujillanos",0,,"Primera Division"
"04.02.2018","Atl. Venezuela",1,,"Monagas",0,,"Primera Division"
"04.02.2018","Caracas",0,,"Estudiantes Merida",0,,"Primera Division"
"04.02.2018","Puerto Cabello",0,,"Portuguesa",1,,"Primera Division"
"03.02.2018","Zamora",0,,"Lara",0,,"Primera Division"
"02.02.2018","Mineros",2,,"Metropolitanos",1,,"Primera Division"
"29.01.2018","Dep. Tachira",1,,"Zulia",1,,"Primera Division"
"28.01.2018","Portuguesa",1,,"Aragua",0,,"Primera Division"
"28.01.2018","Trujillanos",1,,"Caracas",1,,"Primera Division"
"28.01.2018","La Guaira",1,,"Zamora",2,,"Primera Division"
"28.01.2018","Metropolitanos",0,,"Puerto Cabello",0,,"Primera Division"
"27.01.2018","Monagas",4,,"Estudiantes Caracas",0,,"Primera Division"
"27.01.2018","Dep. Anzoategui",0,,"Mineros",1,,"Primera Division"
"27.01.2018","Lara",3,,"Atl. Venezuela",2,,"Primera Division"
"17.12.2017","Lara",0,,"Monagas",2,,"Primera Division"
"13.12.2017","Monagas",0,,"Lara",1,,"Primera Division"
"09.12.2017","Lara",2,1,"Mineros",0,0,"Primera Division"
"03.12.2017","Mineros",1,,"Lara",0,,"Primera Division"
"26.11.2017","Lara",3,,"Monagas",0,,"Primera Division"
"25.11.2017","Mineros",1,,"Carabobo",0,,"Primera Division"
"19.11.2017","Carabobo",0,,"Mineros",0,,"Primera Division"
"18.11.2017","Monagas",1,,"Lara",0,,"Primera Division"
"12.11.2017","Carabobo",2,,"Caracas",0,,"Primera Division"
"12.11.2017","Mineros",2,,"La Guaira",1,,"Primera Division"
"11.11.2017","Estudiantes Merida",0,,"Monagas",1,,"Primera Division"
"11.11.2017","Lara",6,,"Zamora",2,,"Primera Division"
"05.11.2017","Zamora",1,,"Lara",1,,"Primera Division"
"05.11.2017","Monagas",1,,"Estudiantes Merida",1,,"Primera Division"
"05.11.2017","Caracas",0,,"Carabobo",1,,"Primera Division"
"04.11.2017","La Guaira",1,,"Mineros",1,,"Primera Division"
"29.10.2017","Atl. Socopo",1,,"Portuguesa",2,,"Primera Division"
"29.10.2017","Atl. Venezuela",1,,"Estudiantes Merida",1,,"Primera Division"
"29.10.2017","Carabobo",1,,"Metropolitanos",1,,"Primera Division"
"29.10.2017","Dep. Tachira",0,,"Zulia",1,,"Primera Division"
"29.10.2017","JBL Zulia",0,,"Mineros",3,,"Primera Division"
"29.10.2017","La Guaira",2,,"Dep. Anzoategui",0,,"Primera Division"
"29.10.2017","Lara",2,,"Aragua",0,,"Primera Division"
"29.10.2017","Monagas",0,,"Zamora",1,,"Primera Division"
"29.10.2017","Trujillanos",3,,"Caracas",2,,"Primera Division"
"22.10.2017","Aragua",0,,"Trujillanos",1,,"Primera Division"
"22.10.2017","Caracas",0,,"Lara",2,,"Primera Division"
"22.10.2017","Dep. Anzoategui",1,,"Atl. Venezuela",1,,"Primera Division"
"22.10.2017","Estudiantes Merida",2,,"JBL Zulia",0,,"Primera Division"
"22.10.2017","Metropolitanos",0,,"Monagas",2,,"Primera Division"
"22.10.2017","Mineros",0,,"Dep. Tachira",0,,"Primera Division"
"22.10.2017","Portuguesa",3,,"La Guaira",0,,"Primera Division"
"22.10.2017","Zamora",2,,"Carabobo",1,,"Primera Division"
"22.10.2017","Zulia",3,,"Atl. Socopo",0,,"Primera Division"
"18.10.2017","Atl. Venezuela",3,,"Zulia",1,,"Primera Division"
"18.10.2017","Trujillanos",0,,"Zamora",2,,"Primera Division"
"18.10.2017","Dep. Tachira",1,,"Metropolitanos",1,,"Primera Division"
"18.10.2017","Lara",3,,"Estudiantes Merida",3,,"Primera Division"
"18.10.2017","Atl. Socopo",0,,"Mineros",0,,"Primera Division"
"18.10.2017","JBL Zulia",2,,"Caracas",0,,"Primera Division"
"17.10.2017","La Guaira",1,,"Aragua",1,,"Primera Division"
"17.10.2017","Portuguesa",3,,"Dep. Anzoategui",0,,"Primera Division"
"16.10.2017","Carabobo",4,,"Monagas",1,,"Primera Division"
"13.10.2017","Dep. Tachira",3,,"Dep. Anzoategui",2,,"Primera Division"
"08.10.2017","Zamora",3,,"Dep. Tachira",1,,"Primera Division"
"08.10.2017","Caracas",2,,"Carabobo",0,,"Primera Division"
"08.10.2017","Mineros",1,,"La Guaira",2,,"Primera Division"
"08.10.2017","Estudiantes Merida",1,,"Atl. Socopo",0,,"Primera Division"
"08.10.2017","Metropolitanos",1,,"JBL Zulia",2,,"Primera Division"
"08.10.2017","Zulia",1,,"Portuguesa",1,,"Primera Division"
"08.10.2017","Dep. Anzoategui",2,,"Lara",2,,"Primera Division"
"07.10.2017","Monagas",1,,"Trujillanos",1,,"Primera Division"
"07.10.2017","Aragua",1,,"Atl. Venezuela",2,,"Primera Division"
"04.10.2017","Atl. Venezuela",0,,"Caracas",1,,"Primera Division"
"04.10.2017","Carabobo",0,,"Estudiantes Merida",0,,"Primera Division"
"04.10.2017","La Guaira",1,,"Zulia",2,,"Primera Division"
"04.10.2017","Trujillanos",1,,"Metropolitanos",1,,"Primera Division"
"04.10.2017","Lara",2,,"Monagas",0,,"Primera Division"
"04.10.2017","Portuguesa",1,,"Mineros",2,,"Primera Division"
"04.10.2017","Atl. Socopo",2,,"Aragua",2,,"Primera Division"
"04.10.2017","JBL Zulia",3,,"Zamora",1,,"Primera Division"
"01.10.2017","Zamora",1,,"Lara",1,,"Primera Division"
"01.10.2017","Monagas",2,,"JBL Zulia",1,,"Primera Division"
"01.10.2017","Mineros",3,,"Atl. Venezuela",0,,"Primera Division"
"01.10.2017","Caracas",1,,"Dep. Tachira",1,,"Primera Division"
"01.10.2017","Estudiantes Merida",0,,"Portuguesa",0,,"Primera Division"
"01.10.2017","Dep. Anzoategui",0,,"Atl. Socopo",0,,"Primera Division"
"01.10.2017","Metropolitanos",2,,"La Guaira",1,,"Primera Division"
"30.09.2017","Aragua",0,,"Carabobo",1,,"Primera Division"
"29.09.2017","Zulia",0,,"Trujillanos",2,,"Primera Division"
"26.09.2017","Trujillanos",0,,"Lara",1,,"Primera Division"
"25.09.2017","Dep. Tachira",0,,"Estudiantes Merida",0,,"Primera Division"
"24.09.2017","Atl. Venezuela",1,,"Zamora",1,,"Primera Division"
"24.09.2017","La Guaira",0,,"Monagas",0,,"Primera Division"
"24.09.2017","Dep. Anzoategui",1,,"Mineros",1,,"Primera Division"
"24.09.2017","Portuguesa",0,,"Metropolitanos",0,,"Primera Division"
"24.09.2017","Atl. Socopo",2,,"Caracas",1,,"Primera Division"
"23.09.2017","Carabobo",1,,"Zulia",0,,"Primera Division"
"23.09.2017","JBL Zulia",1,,"Aragua",0,,"Primera Division"
"20.09.2017","Dep. Tachira",4,,"JBL Zulia",1,,"Primera Division"
"18.09.2017","Zamora",2,,"La Guaira",1,,"Primera Division"
"17.09.2017","Monagas",2,,"Atl. Venezuela",1,,"Primera Division"
"17.09.2017","Caracas",2,,"Portuguesa",1,,"Primera Division"
"17.09.2017","Mineros",2,,"Zulia",1,,"Primera Division"
"17.09.2017","Estudiantes Merida",1,,"Dep. Anzoategui",0,,"Primera Division"
"17.09.2017","Metropolitanos",2,,"Atl. Socopo",1,,"Primera Division"
"16.09.2017","Lara",0,,"Carabobo",3,,"Primera Division"
"16.09.2017","JBL Zulia",0,,"Trujillanos",1,,"Primera Division"
"16.09.2017","Aragua",1,,"Dep. Tachira",0,,"Primera Division"
"10.09.2017","Mineros",4,,"Estudiantes Merida",1,,"Primera Division"
"10.09.2017","Dep. Tachira",1,,"Monagas",2,,"Primera Division"
"10.09.2017","La Guaira",2,,"JBL Zulia",1,,"Primera Division"
"10.09.2017","Atl. Venezuela",0,,"Lara",2,,"Primera Division"
"10.09.2017","Zulia",0,,"Metropolitanos",0,,"Primera Division"
"10.09.2017","Portuguesa",4,,"Aragua",1,,"Primera Division"
"10.09.2017","Atl. Socopo",1,,"Zamora",4,,"Primera Division"
"09.09.2017","Carabobo",5,,"Trujillanos",1,,"Primera Division"
"09.09.2017","Dep. Anzoategui",0,,"Caracas",2,,"Primera Division"
"03.09.2017","Caracas",1,,"Estudiantes Merida",2,,"Primera Division"
"03.09.2017","Metropolitanos",0,,"Dep. Anzoategui",0,,"Primera Division"
"03.09.2017","Monagas",3,,"Atl. Socopo",1,,"Primera Division"
"03.09.2017","Trujillanos",1,,"Portuguesa",0,,"Primera Division"
"03.09.2017","Aragua",1,,"Mineros",0,,"Primera Division"
"02.09.2017","Carabobo",1,,"La Guaira",1,,"Primera Division"
"02.09.2017","Lara",3,,"Dep. Tachira",0,,"Primera Division"
"02.09.2017","JBL Zulia",0,,"Atl. Venezuela",0,,"Primera Division"
"01.09.2017","Zamora",1,,"Zulia",1,,"Primera Division"
"27.08.2017","Mineros",2,,"Caracas",1,,"Primera Division"
"27.08.2017","Atl. Venezuela",1,,"Carabobo",3,,"Primera Division"
"27.08.2017","Estudiantes Merida",2,,"Metropolitanos",0,,"Primera Division"
